timestamp,event,app,bundle_id,title,url,category
2025-08-24T19:51:14+09:00,start,Slack,com.tinyspeck.slackmacgap,,,その他
2025-08-24T19:51:23+09:00,end,Slack,com.tinyspeck.slackmacgap,,,その他
2025-08-24T19:51:23+09:00,start,Electron,,,,その他
2025-08-24T19:51:24+09:00,end,Electron,,,,その他
